href,aantal_keer,voorkomende_urls,title,status,publisher,editors,date,id
https://www.geonovum.nl/wegwijzer/standaarden/nederlands-wfs-profiel-11-op-iso-19142-voor-web-feature-services-20,2,"[""https:\/\/docs.geostandaarden.nl\/.\/wp\/wpgs"",""https:\/\/docs.geostandaarden.nl\/.\/wp\/basis-hr-wpgs-20171222""]","[""Nederlands profiel op ISO 19142 Geographic information \u2014 Web Feature Service""]",[],[],[],"[""24 april 2015""]",[]
http://www.opengeospatial.org/standards/geopackage,2,"[""https:\/\/docs.geostandaarden.nl\/.\/wp\/wpgs"",""https:\/\/docs.geostandaarden.nl\/.\/wp\/basis-hr-wpgs-20171222""]","[""OGC GeoPackage Encoding Standard""]","[""OpenGIS Implementation Standard""]","[""OGC""]",[],"[""4 August 2015""]",[]
http://www.opengeospatial.org/standards/om,2,"[""https:\/\/docs.geostandaarden.nl\/.\/wp\/wpgs"",""https:\/\/docs.geostandaarden.nl\/.\/wp\/basis-hr-wpgs-20171222""]","[""Geographic information \u2014 Observations and measurements""]","[""OGC Abstract Specification""]","[""OGC""]",[],"[""17 September 2013""]",[]
https://portal.opengeospatial.org/files/65620,2,"[""https:\/\/docs.geostandaarden.nl\/.\/wp\/wpgs"",""https:\/\/docs.geostandaarden.nl\/.\/wp\/basis-hr-wpgs-20171222""]","[""3D Portrayal Service Standard 1.0""]","[""Public comment draft""]","[""OGC""]",[],"[""27 August 2015""]",[]
http://www.opengeospatial.org/standards/citygml,2,"[""https:\/\/docs.geostandaarden.nl\/.\/wp\/wpgs"",""https:\/\/docs.geostandaarden.nl\/.\/wp\/basis-hr-wpgs-20171222""]","[""OGC City Geography Markup Language (CityGML) Encoding Standard""]","["" OpenGIS Encoding Standard""]","[""OGC""]",[],"[""4 April 2004""]",[]
http://www.opengeospatial.org/standards/geosparql,2,"[""https:\/\/docs.geostandaarden.nl\/.\/wp\/wpgs"",""https:\/\/docs.geostandaarden.nl\/.\/wp\/basis-hr-wpgs-20171222""]","[""GeoSPARQL - A Geographic Query Language for RDF Data""]",[],"[""OGC""]",[],"[""10 September 2012""]",[]
http://www.opengeospatial.org/standards/sos,2,"[""https:\/\/docs.geostandaarden.nl\/.\/wp\/wpgs"",""https:\/\/docs.geostandaarden.nl\/.\/wp\/basis-hr-wpgs-20171222""]","[""Sensor Observation Service Interface Standard""]","[""OpenGIS Implementation Standard""]","[""OGC""]",[],"[""20 April 2012""]",[]
http://www.opengeospatial.org/standards/sensorthings,2,"[""https:\/\/docs.geostandaarden.nl\/.\/wp\/wpgs"",""https:\/\/docs.geostandaarden.nl\/.\/wp\/basis-hr-wpgs-20171222""]","[""OGC \u00ae SensorThings API Part 1: Sensing""]","[""OpenGIS Implementation Standard""]","[""OGC""]",[],"[""26 July 2016""]",[]
https://joinup.ec.europa.eu/node/139283/,2,"[""https:\/\/docs.geostandaarden.nl\/.\/wp\/wpgs"",""https:\/\/docs.geostandaarden.nl\/.\/wp\/basis-hr-wpgs-20171222""]","[""GeoDCAT-AP: A geospatial extension for the DCAT application profile for data portals in Europe""]",[],"[""European Commission""]",[],"[""23 December 2015""]",[]
http://www.opengeospatial.org/standards/cat,2,"[""https:\/\/docs.geostandaarden.nl\/.\/wp\/wpgs"",""https:\/\/docs.geostandaarden.nl\/.\/wp\/basis-hr-wpgs-20171222""]","[""Catalogue Services 3.0 - General Model""]",[],"[""OGC""]",[],"[""10 June 2016""]",[]
https://www.geonovum.nl/wegwijzer/standaarden/nederlands-metadataprofiel-op-iso-19115-geografie-131,2,"[""https:\/\/docs.geostandaarden.nl\/.\/wp\/wpgs"",""https:\/\/docs.geostandaarden.nl\/.\/wp\/basis-hr-wpgs-20171222""]","[""Nederlands profiel op ISO 19115 voor geografie""]",[],"[""Geonovum""]",[],"[""September 2013""]",[]
https://www.geonovum.nl/wegwijzer/standaarden/nederlands-metadataprofiel-op-iso-19119-services-121,2,"[""https:\/\/docs.geostandaarden.nl\/.\/wp\/wpgs"",""https:\/\/docs.geostandaarden.nl\/.\/wp\/basis-hr-wpgs-20171222""]","[""Nederlands profiel op ISO 19119 voor services""]",[],"[""Geonovum""]",[],"[""September 2013""]",[]
https://docs.ogc.org/cs/22-025r4/22-025r4.html,1,"[""https:\/\/docs.geostandaarden.nl\/.\/3d\/hr-3d-standaarden""]","[""3D Tiles Specification 1.1""]","[""Approved""]","[""Open Geospatial Consortium (OGC)""]","[[""Patrick Cozzi"",""Sean Lilley""]]","[""2023-01-12""]","[""3dtiles""]"
https://www.ogc.org/publications/standard/3dtiles/,1,"[""https:\/\/docs.geostandaarden.nl\/.\/3d\/hr-3d-standaarden""]","[""3D Tiles OGC landing page""]","[""Approved""]","[""Open Geospatial Consortium (OGC)""]",[],"[""2024""]","[""ogc3dtiles""]"
https://geonovum.github.io/3d-tiling/,1,"[""https:\/\/docs.geostandaarden.nl\/.\/3d\/hr-3d-standaarden""]","[""Handreiking 3D Tiling""]","[""Workversion""]","[""Geonovum""]","[[""Arnoud de Boer"",""Michel Grothe""]]","[""2024-07-05""]","[""handreiking3dtiling""]"
https://docs.ogc.org/cs/17-014r9/17-014r9.html,1,"[""https:\/\/docs.geostandaarden.nl\/.\/3d\/hr-3d-standaarden""]","[""OGC Indexed 3d Scene Layer (I3S) and Scene Layer Package (*.slpk) Format Community Standard Version 1.3""]","[""Approved""]","[""Open Geospatial Consortium (OGC)""]","[[""Carl Reed"",""Tamrat Belayneh""]]","[""2023-01-11""]","[""i3s""]"
https://github.com/Esri/i3s-spec,1,"[""https:\/\/docs.geostandaarden.nl\/.\/3d\/hr-3d-standaarden""]","[""Scene Layers: Service and Package Standard""]","[""Approved""]","[""ESRI""]",[],"[""2023""]","[""i3sspecification""]"
https://www.ogc.org/publications/standard/i3s/,1,"[""https:\/\/docs.geostandaarden.nl\/.\/3d\/hr-3d-standaarden""]","[""I3S landing page OGC""]","[""Approved""]","[""Open Geospatial Consortium (OGC)""]",[],"[""2024""]","[""i3slandingpageogc""]"
https://www.esri.com/arcgis-blog/products/developers/3d-gis/ogc-i3s-cesiumjs/?srsltid=AfmBOoodzV1B6R25DaY9BTw5PdcnTQxqHZOJ8m58JvT2MTL7L4TbuBwI/,1,"[""https:\/\/docs.geostandaarden.nl\/.\/3d\/hr-3d-standaarden""]","[""I3S in CesiumJS""]","[""Approved""]","[""ESRI""]","[[""Tamrat Belayneh""]]","[""2022-11-08""]","[""i3scesiumjs""]"
https://docs.ogc.org/is/21-006r2/21-006r2.html,1,"[""https:\/\/docs.geostandaarden.nl\/.\/3d\/hr-3d-standaarden""]","[""OGC City Geography Markup Language (CityGML) Part 2: GML Encoding Standard""]","[""Approved""]","[""Open Geospatial Consortium""]","[[""Tatjana Kutzner"",""Carl Stephen Smyth"",""Claus Nagel"",""Volker Coors"",""Diego Vinasco-Alvarez"",""Nobuhiro Ishimaru"",""Zhihang Yao"",""Charles Heazel"",""Thomas H. Kolbe""]]","[""2023-06-20""]","[""citygml3-part2""]"
https://docs.ogc.org/cs/20-072r5/20-072r5.html,1,"[""https:\/\/docs.geostandaarden.nl\/.\/3d\/hr-3d-standaarden""]","[""CityJSON Community Standard 2.0""]","[""Approved""]","[""Open Geospatial Consortium""]","[[""Hugo Ledoux""]]","[""2023-10-20""]","[""cityjson""]"
https://www.cityjson.org/citygml/v30/#specific-citygml-v30-features-not-supported,1,"[""https:\/\/docs.geostandaarden.nl\/.\/3d\/hr-3d-standaarden""]","[""CityJSON: CityGML v3.0 implementation details""]","[""Approved""]","[""Open Geospatial Consortium""]",[],"[""2024""]","[""cityjsonimplementation""]"
https://www.cityjson.org/specs/2.0.1/,1,"[""https:\/\/docs.geostandaarden.nl\/.\/3d\/hr-3d-standaarden""]","[""CityJSON Specifications 2.0.1""]","[""Approved""]","[""Open Geospatial Consortium""]","[[""Hugo Ledoux"",""Bal\u00e1zs Dukai""]]","[""2024-04-11""]","[""cityjsonspecifications""]"
https://docs.ogc.org/DRAFTS/22-029.html,1,"[""https:\/\/docs.geostandaarden.nl\/.\/3d\/hr-3d-standaarden""]","[""OGC API - 3D GeoVolumes""]","[""Draft""]","[""Open Geospatial Consortium""]","[[""Jeff Harrison"",""Ignacio Correas"",""Jerome Jacovella-St-Louis""]]","[""2022""]","[""3dgeovolumes""]"
https://technical.buildingsmart.org/standards/ifc,1,"[""https:\/\/docs.geostandaarden.nl\/.\/3d\/hr-3d-standaarden""]","[""buildingSMART""]","[""Approved""]","[""buildingSMART""]",[],"[""2024""]","[""buildingsmart""]"
https://www.iso.org/standard/84123.html,1,"[""https:\/\/docs.geostandaarden.nl\/.\/3d\/hr-3d-standaarden""]","[""ISO 16739""]","[""Approved""]","[""ISO""]",[],"[""2024-03""]","[""iso16739""]"
https://standards.buildingsmart.org/IFC/RELEASE/IFC4_3/index.html,1,"[""https:\/\/docs.geostandaarden.nl\/.\/3d\/hr-3d-standaarden""]","[""IFC4.3""]","[""Approved""]","[""buildingSMART""]",[],"[""2024""]","[""ifc4.3""]"
https://3d.bk.tudelft.nl/projects/geobim-benchmark/task1.html,1,"[""https:\/\/docs.geostandaarden.nl\/.\/3d\/hr-3d-standaarden""]","[""GeoBIM benchmark""]","[""Approved""]","[""ISPRS, EuroSDR, Tu Delft 3Dgeoinfo, Lund University, National University of Singapore, National Technical University of Athens""]",[],"[""2019""]","[""geobimbenchmark""]"
https://registry.khronos.org/glTF/specs/2.0/glTF-2.0.html,1,"[""https:\/\/docs.geostandaarden.nl\/.\/3d\/hr-3d-standaarden""]","[""glTF 2.0 Specification""]","[""Published""]","[""Khronos Group""]",[],"[""2021-10-11""]","[""gltf""]"
https://www.ogc.org/publications/standard/las/,1,"[""https:\/\/docs.geostandaarden.nl\/.\/3d\/hr-3d-standaarden""]","[""LAS Specification""]","[""Published""]","[""Open Geospatial Consortium""]",[],"[""2017""]","[""las""]"
https://portal.ogc.org/files/?artifact_id=74523,1,"[""https:\/\/docs.geostandaarden.nl\/.\/3d\/hr-3d-standaarden""]","[""LAS Specification 1.4""]","[""Approved""]","[""Open Geospatial Consortium""]",[],"[""2013-07-15""]","[""lasspecification1.4""]"
https://geoforum.nl/,1,"[""https:\/\/docs.geostandaarden.nl\/.\/3d\/hr-3d-standaarden""]","[""Geoforum""]",[],[],[],[],"[""geoforum""]"
http://docs.ogc.org/is/17-069r3/17-069r3.html,1,"[""https:\/\/docs.geostandaarden.nl\/.\/api\/API-Strategie-mod-geo""]","[""OGC API - Features - Part 1: Core""]","[""Approved""]","[""Open Geospatial Consortium""]","[[""Clemens Portele"",""Panagiotis (Peter) A. Vretanos"",""Charles Heazel""]]",[],"[""ogcapi-features-1""]"
https://docs.ogc.org/is/18-058/18-058.html,1,"[""https:\/\/docs.geostandaarden.nl\/.\/api\/API-Strategie-mod-geo""]","[""OGC API - Features - Part 2: Coordinate Reference Systems by Reference""]","[""Approved""]","[""Open Geospatial Consortium""]","[[""Clemens Portele"",""Panagiotis (Peter) A. Vretanos""]]",[],"[""ogcapi-features-2""]"
https://datatracker.ietf.org/doc/html/draft-ietf-httpbis-message-signatures,1,"[""https:\/\/docs.geostandaarden.nl\/.\/api\/API-Strategie-mod-signing-jades""]","[""HTTP Message Signatures""]",[],[],[],[],"[""draft-ietf-httpsbis-msg-sigs""]"
https://broprogramma.github.io/BHR-G/,1,"[""https:\/\/docs.geostandaarden.nl\/.\/crs\/crs""]","[""Basisregistratie Ondergrond Catalogus Booronderzoek""]","[""Werkversie Informatiemodel""]","[""BRO""]",[],[],[]
https://nsgi.nl,1,"[""https:\/\/docs.geostandaarden.nl\/.\/crs\/crs""]","[""Website NSGI""]",[],[],[],[],[]
https://nsgi.nl/rdnaptrans,1,"[""https:\/\/docs.geostandaarden.nl\/.\/crs\/crs""]","[""Website over RDNAPTRANS\u2122""]","[""V1.0.1""]","[""Publisher-2""]",[],[],[]
http://www.euref.eu,1,"[""https:\/\/docs.geostandaarden.nl\/.\/crs\/crs""]","[""Website EUREF""]","[""V1.0.1""]","[""Publisher-3""]",[],[],[]
http://etrs89.ensg.ign.fr/pub/EUREF-TN-1.pdfTitel,1,"[""https:\/\/docs.geostandaarden.nl\/.\/crs\/crs""]","[""EUREF Technical Note 1: Relationship and Transformation between the International and the European Terrestrial Reference Systems""]","[""28 juni 2018""]",[],[],[],[]
https://ncgeo.nl/index.php/nl/publicaties/groene-serie/item/2361-gs-43-a-de-bruijne-de-geodetische-referentiestelsels-van-nederland,1,"[""https:\/\/docs.geostandaarden.nl\/.\/crs\/crs""]","[""De geodetische referentiestelsels van Nederland""]",[],"[""NCG""]",[],[],[]
http://gnss1.tudelft.nl/pub/vdmarel/reader/CTB3310_RefSystems_1-2a_online.pdf#page=33,1,"[""https:\/\/docs.geostandaarden.nl\/.\/crs\/crs""]","[""Reference Systems for Surveying and Mapping Lecture notes""]",[],"[""Delft University of Technology""]",[],[],[]
https://iplo.nl/digitaal-stelsel/aansluiten/standaarden/api-en-uri-strategie/,1,"[""https:\/\/docs.geostandaarden.nl\/.\/crs\/crs""]","[""API- en URI-strategie Digitaal Stelsel Omgevingswet""]",[],"[""Deelprogramma Digitaal Stelsel Omgevingswet""]",[],[],[]
https://www.defensie.nl/onderwerpen/hydrografie/coordinatenstelsels-op-zee/dieptebepaling-op-zee,1,"[""https:\/\/docs.geostandaarden.nl\/.\/crs\/crs""]","[""Co\u00f6rdinatenreferentiestelsels voor dieptebepaling op zee""]",[],[],[],[],[]
https://data.overheid.nl/,1,"[""https:\/\/docs.geostandaarden.nl\/.\/dcat\/dcat-ap-nl30""]","[""data.overheid.nl""]","[""""]","[""Kennis- en exploitatiecentrum voor Offici\u00eble Overheidspublicaties""]","[""""]","[""""]",[]
https://data.europa.eu/en,1,"[""https:\/\/docs.geostandaarden.nl\/.\/dcat\/dcat-ap-nl30""]","[""data.europa.eu""]","[""""]","[""The Publications Office of the European Union""]","[""""]","[""""]",[]
https://www.w3.org/TR/vocab-dcat-2,1,"[""https:\/\/docs.geostandaarden.nl\/.\/dcat\/dcat-ap-nl30""]","[""DCAT-2.0""]","[""Recommendation""]","[""W3C""]","[""""]","[""2020-02-04""]",[]
https://joinup.ec.europa.eu/collection/semantic-interoperability-community-semic/solution/dcat-application-profile-data-portals-europe/release/210,1,"[""https:\/\/docs.geostandaarden.nl\/.\/dcat\/dcat-ap-nl30""]","[""DCAT-AP 2.1.1""]","[""""]","[""SEMIC""]","[""""]","[""05\/09\/2022""]","[""dcat-ap-2.1.1""]"
https://dcat-ap-donl.readthedocs.io/en/latest/,1,"[""https:\/\/docs.geostandaarden.nl\/.\/dcat\/dcat-ap-nl30""]","[""DCAT-AP-DONL 1.1""]","[""""]","[""Kennis- en exploitatiecentrum voor Offici\u00eble Overheidspublicaties""]","[""""]","[""""]",[]
https://www.geonames.org/,1,"[""https:\/\/docs.geostandaarden.nl\/.\/dcat\/dcat-ap-nl30""]","[""GeoNames.org""]","[""""]","[""""]","[""""]","[""""]",[]
https://www.iso.org/iso-8601-date-and-time-format.html,1,"[""https:\/\/docs.geostandaarden.nl\/.\/dcat\/dcat-ap-nl30""]","[""ISO-8601""]","[""""]","[""ISO""]","[""""]","[""""]","[""iso8601""]"
https://standards.iso.org/iso/19115/resources/Codelists/gml/CI_RoleCode.xml,1,"[""https:\/\/docs.geostandaarden.nl\/.\/dcat\/dcat-ap-nl30""]","[""ISO-19115 RoleCode""]","[""""]","[""ISO""]","[""""]","[""""]","[""iso19115_rolecode""]"
https://standaarden.overheid.nl/owms/4.0/doc/waardelijsten/overheid.taxonomiebeleidsagenda,1,"[""https:\/\/docs.geostandaarden.nl\/.\/dcat\/dcat-ap-nl30""]","[""overheid:TaxonomieBeleidsagenda (standaarden.overheid.nl)""]","[""""]","[""Kennis- en exploitatiecentrum voor Offici\u00eble Overheidspublicaties""]","[""""]","[""""]",[]
https://standaarden.overheid.nl/tooi,1,"[""https:\/\/docs.geostandaarden.nl\/.\/dcat\/dcat-ap-nl30""]","[""TOOI - Thesaurus en Ontologie Overheidsinformatie""]","[""""]","[""Kennis- en exploitatiecentrum voor Offici\u00eble Overheidspublicaties""]","[""""]","[""""]",[]
https://www.w3.org/TR/vocab-dcat-3/,1,"[""https:\/\/docs.geostandaarden.nl\/.\/dcat\/dcat-ap-nl30""]","[""DCAT-3.0""]","[""Recommendation""]","[""W3C""]","[""""]","[""22 August 2024""]","[""dcat-3.0""]"
https://semiceu.github.io/DCAT-AP/releases/3.0.0/,1,"[""https:\/\/docs.geostandaarden.nl\/.\/dcat\/dcat-ap-nl30""]","[""DCAT-AP-3.0""]","[""Recommendation""]","[""SEMIC""]","[""""]","[""14 June 2024""]","[""dcat-ap-3.0""]"
https://semiceu.github.io/uri.semic.eu-generated/DCAT-AP/releases/2.2.0-hvd/,1,"[""https:\/\/docs.geostandaarden.nl\/.\/dcat\/dcat-ap-nl30""]","[""DCAT-AP for High-Value Datasets""]","[""Recommendation""]","[""SEMIC""]","[""""]","[""14 December 2023""]","[""dcat-ap-hvd""]"
https://www.w3.org/ns/odrl/2/,1,"[""https:\/\/docs.geostandaarden.nl\/.\/dcat\/dcat-ap-nl30""]","[""ODLR""]","[""""]","[""W3C""]","[""""]","[""16 September 2017""]","[""odrl""]"
https://dataoverheid.github.io/dcat-ap-donl/,1,"[""https:\/\/docs.geostandaarden.nl\/.\/dcat\/dcat-ap-nl30""]","[""DCAT-AP-DONL-2.0""]","[""""]","[""data.overheid.nl""]","[""""]","[""24 november 2022""]","[""dcat-ap-donl-2.0""]"
https://www.rfc-editor.org/rfc/rfc2119,1,"[""https:\/\/docs.geostandaarden.nl\/.\/dcat\/dcat-ap-nl30""]","[""rfc2119""]","[""Best Current Practice""]","[""IETF""]","[""""]","[""March 1997""]",[]
https://www.rfc-editor.org/rfc/rfc5646,1,"[""https:\/\/docs.geostandaarden.nl\/.\/dcat\/dcat-ap-nl30""]","[""rfc8174""]","["" Best Current Practice""]","[""IETF""]","[""""]","[""May 2017""]",[]
https://github.com/OAI/OpenAPI-Specification/,1,"[""https:\/\/docs.geostandaarden.nl\/.\/dcat\/dcat-ap-nl30""]","[""OpenAPI""]","[""""]","[""OpenAPI initiative""]","[""""]","[""15 February 2021""]","[""openapi""]"
https://www.iso.org/standard/42136.html,1,"[""https:\/\/docs.geostandaarden.nl\/.\/dcat\/dcat-ap-nl30""]","[""ISO-19142""]","[""International Standard""]","[""ISO\/TC 211""]","[""""]","[""""]",[]
https://www.w3.org/TR/sparql11-service-description/,1,"[""https:\/\/docs.geostandaarden.nl\/.\/dcat\/dcat-ap-nl30""]","[""SPARQL Service Description""]","[""""]","[""W3C""]","[""""]","[""2013-03-21""]","[""sparql11-service-description""]"
https://github.com/dewitt/opensearch/blob/master/opensearch-1-1-draft-6.md,1,"[""https:\/\/docs.geostandaarden.nl\/.\/dcat\/dcat-ap-nl30""]","[""OpenSearch""]","[""""]","[""OpenSearch""]","[""""]","[""17 April 2018""]","[""opensearch""]"
https://www.w3.org/TR/wsdl20/,1,"[""https:\/\/docs.geostandaarden.nl\/.\/dcat\/dcat-ap-nl30""]","[""WSDL""]","[""Recommendation""]","[""W3C""]","[""""]","[""26 June 2007""]","[""wsdl""]"
https://www.hydra-cg.com/spec/latest/core/,1,"[""https:\/\/docs.geostandaarden.nl\/.\/dcat\/dcat-ap-nl30""]","[""HYDRA""]","[""Draft""]","[""W3C""]","[""""]","[""15 March 2018""]",[]
https://docs.geostandaarden.nl/api/API-Strategie,1,"[""https:\/\/docs.geostandaarden.nl\/.\/disgeo\/dll""]","[""API strategie voor de Nederlandse overheid""]",[],"[""Geonovum""]",[],[],"[""nlapistrategie""]"
https://docs.geostandaarden.nl/disgeo/dll/,1,"[""https:\/\/docs.geostandaarden.nl\/.\/disgeo\/dll2""]","[""DisGeo Demo Lessons Learned""]","[""Definitief""]","[""Geonovum""]",[],"[""2020-02-19""]","[""dll1""]"
https://docs.geostandaarden.nl/disgeo/emso/,1,"[""https:\/\/docs.geostandaarden.nl\/.\/disgeo\/dll3a""]","[""Eisen aan model samenhangende objectregistratie""]","[""Definitief""]","[""Geonovum""]",[],[],"[""emso""]"
https://geonovum.github.io/disgeo-imsor/documentatie/,1,"[""https:\/\/docs.geostandaarden.nl\/.\/disgeo\/dll3a""]","[""Overzicht generieke onderwerpen voor DisGeo informatiemodellering""]","[""levend document""]","[""Geonovum""]",[],[],"[""gendoc""]"
https://docs.geostandaarden.nl/disgeo/arch/,1,"[""https:\/\/docs.geostandaarden.nl\/.\/disgeo\/dll3a""]","[""DiS Geo: Architectuurbeschrijving Voorzieningen Samenhangende Objectenregistratie""]","[""Versie ter vaststelling""]","[""Geonovum""]",[],[],"[""arch""]"
https://docs.geostandaarden.nl/crs/cv-hr-crs-20211125/#transformatie-tussen-etrs89-en-itrs-wgs-84,1,"[""https:\/\/docs.geostandaarden.nl\/.\/disgeo\/dll3a""]","[""Handreiking Gebruik co\u00f6rdinaatreferentiesystemen bij uitwisseling en visualisatie van geo-informatie""]","[""Consultatieversie""]","[""Geonovum""]",[],[],"[""crs""]"
https://publicatie.centrumvoorstandaarden.nl/api/adr/,1,"[""https:\/\/docs.geostandaarden.nl\/.\/disgeo\/dll3a""]","[""API Design Rules (Nederlandse API Strategie IIa)""]","[""Definitief""]","[""Geonovum""]",[],[],"[""adr""]"
https://docs.geostandaarden.nl/nen3610/def-st-basisgeometrie-20200930/,1,"[""https:\/\/docs.geostandaarden.nl\/.\/dso\/dso-cim-op""]","[""Basisgeometrie""]","[""Definitief""]","[""Geonovum""]",[],"[""30 september 2020""]","[""Basisgeometrie""]"
https://geonovum.github.io/TPOD/CIMOW/CIMOW_v2.1.0.pdf,1,"[""https:\/\/docs.geostandaarden.nl\/.\/dso\/dso-cim-op""]","[""Conceptueel Informatiemodel Omgevingswet (CIMOW)""]","[""Definitief""]","[""Geonovum""]",[],"[""2022-01-07""]","[""CIMOW""]"
https://geonovum.github.io/TPOD/CIMOW/IMOW_v2.0.2.pdf,1,"[""https:\/\/docs.geostandaarden.nl\/.\/dso\/dso-cim-op""]","[""Informatiemodel Omgevingswet (IMOW)""]","[""Definitief""]","[""Geonovum""]",[],"[""2023-01-09""]","[""IMOW""]"
https://koop.gitlab.io/STOP/standaard/2.0.0-rc/index.html,1,"[""https:\/\/docs.geostandaarden.nl\/.\/dso\/dso-cim-op""]","[""Standaard Offici\u00eble Publicaties""]","[""Release Candidate""]","[""KOOP""]",[],"[""2023-02-17""]","[""STOP20""]"
https://inspire.ec.europa.eu/documents/corrigendum-inspire-metadata-regulation,1,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces""]","[""Corrigendum to INSPIRE Metadata Regulation""]",[],"[""European Commission Joint Research Centre""]",[],"[""15 January 2010""]",[]
"https://www.geonovum.nl/geo-standaarden/services/nederlands-wfs-profiel-11-op-iso-19142-voor-web-feature-services-20, Versie 1.1",1,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces""]","[""Nederlands profiel op ISO 19142 Geographic information \u2014 Web Feature Service""]","[""Definitief""]","[""Geonovum""]",[],"[""2015-04-24""]",[]
(https://www.iso.org/obp/ui/#iso:std:iso:19111),1,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces""]","[""ISO 19111:2019 Geographic information \u2014 Referencing by coordinates""]","[""Published""]","[""ISO""]",[],"[""January 2019""]",[]
https://portal.ogc.org/files/95653,1,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces""]","[""OGC Abstract Specification Geographic information \u2014 Observations and measurements v3.0""]","[""Draft""]","[""Open Geospatial Consortium""]","[[""Katharina Schleidt"",""Ilkka Rinne""]]",[],[]
https://www.aquo.nl/index.php/IM_Metingen,1,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces""]","[""Informatiemodel Metingen""]","[""Vastgesteld""]","[""IHW en SIKB""]",[],[],[]
https://digital-strategy.ec.europa.eu/en/policies/strategy-data,1,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces""]","[""A European strategy for data  ""]",[],"[""European Commission""]",[],[],"[""eusd""]"
"://www.rijksoverheid.nl/documenten/rapporten/2021/10/31/nl-digitaal-interbestuurlijke-datastrategie-nederland ",1,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces""]","[""NL DIGITAAL: Interbestuurlijke Datastrategie Nederland. Verantwoord gebruik van data voor maatschappelijke opgaven ""]",[],"[""Ministerie van Economische zaken en Koninkrijksrelaties""]",[],[],[]
https://www.geonovum.nl/uploads/documents/Netherlands%20Geolocation%20Economy%20Report.pdf,1,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces""]","[""Netherlands geolocation economy and market economy impact""]",[],"[""Ministerie van Economische zaken en Koninkrijksrelaties, Geonovum, Geospatial Media and Communications""]",[],[],"[""bzk-geol""]"
https://datasharingcoalition.eu/app/uploads/2021/04/data-sharing-canvas-30-04-2021.pdf,1,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces""]","[""Data Sharing Canvas - A stepping stone towards cross-domain data sharing at scale""]",[],"[""Data Sharing Coalition""]",[],[],"[""dsc-dsc""]"
https://datasharingcoalition.eu/app/uploads/2021/08/210823-position-paper-dsc.pdf,1,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces""]","[""Analysis of the next steps of the DSC to optimise its efforts""]","[""Position paper""]","[""Data Sharing Coalition""]",[],"[""2021-07-01""]","[""dsc-pp""]"
https://datasharingcoalition.eu/app/uploads/2021/06/210520d-blueprint-v10.pdf,1,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces""]","[""Blueprint v1.0 Designing your data sharing use case""]",[],"[""Data Sharing Coalition""]",[],[],"[""dsc-ucbp""]"
https://datasharingcoalition.eu/app/uploads/2022/03/data-sharing-coalition-use-case-implementation-guide-ucig.pdf,1,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces""]","[""Use Case Implementation Guide (UCIG)""]","[""Version 1.0""]","[""Data Sharing Coalition""]",[],[],"[""dsc-ucig""]"
https://datasharingcoalition.eu/app/uploads/2021/04/use-case-playbook.pdf,1,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces""]","[""Use case playbook - Enabling anyone to kickstart a data sharing use case by providing a step-by-step approach""]",[],"[""Data Sharing Coalition""]",[],"[""2021-04-01""]",[]
https://geoinformatienederland.nl/tijdschriften/geo-info-2022-3/,1,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces""]","[""Doorontwikkeling in samenhang \u2013 DISGEO""]",[],[],[],[],"[""geoinfo""]"
"https://www.geonovum.nl/uploads/documents/Rapportage%20%27Verkenning%20Publiek%20Gebruik%20Data%20van%20Derden%27%20%28eindversie%29_0.pdf ",1,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces""]","[""Geonovum Rapport  - Verkenning Publiek Gebruik Data van Derden""]",[],[],[],"[""2021-06-01""]","[""geonovum""]"
https://www.geospatialworld.net/consulting/gki-phase-2/report.html,1,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces""]","[""Geospatial knowledge infrastructure readiness index and value proposition in world economy, society, and environment""]",[],"[""Geospatial World""]",[],[],"[""gw""]"
"https://gaia-x.eu/wp-content/uploads/2022/06/Gaia-x-Architecture-Document-22.04-Release.pdf ",1,"[""https:\/\/docs.geostandaarden.nl\/.\/eu\/VerkenningDataspaces""]","[""Gaia-x - Architecture Document""]",[],"[""Gaia-X""]",[],[],"[""gx-ad""]"
